,Unnamed: 0.1,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,outcome,year,is_valid,continent
0,0,1872-11-30,Scotland,England,0.0,0.0,Friendly,Glasgow,Scotland,0.0,0.0,1872,True,Europe
1,1,1873-03-08,England,Scotland,4.0,2.0,Friendly,London,England,0.0,1.0,1873,True,Europe
2,2,1874-03-07,Scotland,England,2.0,1.0,Friendly,Glasgow,Scotland,0.0,1.0,1874,True,Europe
3,3,1875-03-06,England,Scotland,2.0,2.0,Friendly,London,England,0.0,0.0,1875,True,Europe
4,4,1876-03-04,Scotland,England,3.0,0.0,Friendly,Glasgow,Scotland,0.0,1.0,1876,True,Europe
5,5,1876-03-25,Scotland,Wales,4.0,0.0,Friendly,Glasgow,Scotland,0.0,1.0,1876,True,Europe
6,6,1877-03-03,England,Scotland,1.0,3.0,Friendly,London,England,0.0,2.0,1877,True,Europe
7,7,1877-03-05,Wales,Scotland,0.0,2.0,Friendly,Wrexham,Wales,0.0,2.0,1877,True,Europe
8,8,1878-03-02,Scotland,England,7.0,2.0,Friendly,Glasgow,Scotland,0.0,1.0,1878,True,Europe
9,9,1878-03-23,Scotland,Wales,9.0,0.0,Friendly,Glasgow,Scotland,0.0,1.0,1878,True,Europe
10,10,1879-01-18,England,Wales,2.0,1.0,Friendly,London,England,0.0,1.0,1879,True,Europe
11,11,1879-04-05,England,Scotland,5.0,4.0,Friendly,London,England,0.0,1.0,1879,True,Europe
12,12,1879-04-07,Wales,Scotland,0.0,3.0,Friendly,Wrexham,Wales,0.0,2.0,1879,True,Europe
13,13,1880-03-13,Scotland,England,5.0,4.0,Friendly,Glasgow,Scotland,0.0,1.0,1880,True,Europe
14,14,1880-03-15,Wales,England,2.0,3.0,Friendly,Wrexham,Wales,0.0,2.0,1880,True,Europe
15,15,1880-03-27,Scotland,Wales,5.0,1.0,Friendly,Glasgow,Scotland,0.0,1.0,1880,True,Europe
16,16,1881-02-26,England,Wales,0.0,1.0,Friendly,Blackburn,England,0.0,2.0,1881,True,Europe
17,17,1881-03-12,England,Scotland,1.0,6.0,Friendly,London,England,0.0,2.0,1881,True,Europe
18,18,1881-03-14,Wales,Scotland,1.0,5.0,Friendly,Wrexham,Wales,0.0,2.0,1881,True,Europe
19,19,1882-02-18,Northern_Ireland,England,0.0,13.0,Friendly,Belfast,Republic_of_Ireland,0.0,2.0,1882,True,Europe
20,20,1882-02-25,Wales,Northern_Ireland,7.0,1.0,Friendly,Wrexham,Wales,0.0,1.0,1882,True,Europe
21,21,1882-03-11,Scotland,England,5.0,1.0,Friendly,Glasgow,Scotland,0.0,1.0,1882,True,Europe
22,22,1882-03-13,Wales,England,5.0,3.0,Friendly,Wrexham,Wales,0.0,1.0,1882,True,Europe
23,23,1882-03-25,Scotland,Wales,5.0,0.0,Friendly,Glasgow,Scotland,0.0,1.0,1882,True,Europe
24,24,1883-02-03,England,Wales,5.0,0.0,Friendly,London,England,0.0,1.0,1883,True,Europe
25,25,1883-02-24,England,Northern_Ireland,7.0,0.0,Friendly,Liverpool,England,0.0,1.0,1883,True,Europe
26,26,1883-03-10,England,Scotland,2.0,3.0,Friendly,Sheffield,England,0.0,2.0,1883,True,Europe
27,27,1883-03-12,Wales,Scotland,0.0,3.0,Friendly,Wrexham,Wales,0.0,2.0,1883,True,Europe
28,28,1883-03-17,Northern_Ireland,Wales,1.0,1.0,Friendly,Belfast,Republic_of_Ireland,0.0,0.0,1883,True,Europe
29,29,1884-01-26,Northern_Ireland,Scotland,0.0,5.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1884,True,Europe
30,30,1884-02-09,Wales,Northern_Ireland,6.0,0.0,British_Championship,Wrexham,Wales,0.0,1.0,1884,True,Europe
31,31,1884-02-23,Northern_Ireland,England,1.0,8.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1884,True,Europe
32,32,1884-03-15,Scotland,England,1.0,0.0,British_Championship,Glasgow,Scotland,0.0,1.0,1884,True,Europe
33,33,1884-03-17,Wales,England,0.0,4.0,British_Championship,Wrexham,Wales,0.0,2.0,1884,True,Europe
34,34,1884-03-29,Scotland,Wales,4.0,1.0,British_Championship,Glasgow,Scotland,0.0,1.0,1884,True,Europe
35,35,1885-02-28,England,Northern_Ireland,4.0,0.0,British_Championship,Manchester,England,0.0,1.0,1885,True,Europe
36,36,1885-03-14,England,Wales,1.0,1.0,British_Championship,Blackburn,England,0.0,0.0,1885,True,Europe
37,37,1885-03-14,Scotland,Northern_Ireland,8.0,2.0,British_Championship,Glasgow,Scotland,0.0,1.0,1885,True,Europe
38,38,1885-03-21,England,Scotland,1.0,1.0,British_Championship,London,England,0.0,0.0,1885,True,Europe
39,39,1885-03-23,Wales,Scotland,1.0,8.0,British_Championship,Wrexham,Wales,0.0,2.0,1885,True,Europe
40,40,1885-04-11,Northern_Ireland,Wales,2.0,8.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1885,True,Europe
41,41,1885-11-28,USA,Canada,0.0,1.0,Friendly,Newark,USA,0.0,2.0,1885,True,America
42,42,1886-02-27,Wales,Northern_Ireland,5.0,0.0,British_Championship,Wrexham,Wales,0.0,1.0,1886,True,Europe
43,43,1886-03-13,Northern_Ireland,England,1.0,6.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1886,True,Europe
44,44,1886-03-20,Northern_Ireland,Scotland,2.0,7.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1886,True,Europe
45,45,1886-03-27,Scotland,England,1.0,1.0,British_Championship,Glasgow,Scotland,0.0,0.0,1886,True,Europe
46,46,1886-03-29,Wales,England,1.0,3.0,British_Championship,Wrexham,Wales,0.0,2.0,1886,True,Europe
47,47,1886-04-10,Scotland,Wales,4.0,1.0,British_Championship,Glasgow,Scotland,0.0,1.0,1886,True,Europe
48,48,1886-11-25,USA,Canada,3.0,2.0,Friendly,Newark,USA,0.0,1.0,1886,True,America
49,49,1887-02-05,England,Northern_Ireland,7.0,0.0,British_Championship,Sheffield,England,0.0,1.0,1887,True,Europe
50,50,1887-02-19,Scotland,Northern_Ireland,4.0,1.0,British_Championship,Glasgow,Scotland,0.0,1.0,1887,True,Europe
51,51,1887-02-26,England,Wales,4.0,0.0,British_Championship,London,England,0.0,1.0,1887,True,Europe
52,52,1887-03-12,Northern_Ireland,Wales,4.0,1.0,British_Championship,Belfast,Republic_of_Ireland,0.0,1.0,1887,True,Europe
53,53,1887-03-19,England,Scotland,2.0,3.0,British_Championship,Blackburn,England,0.0,2.0,1887,True,Europe
54,54,1887-03-21,Wales,Scotland,0.0,2.0,British_Championship,Wrexham,Wales,0.0,2.0,1887,True,Europe
55,55,1888-02-04,England,Wales,5.0,1.0,British_Championship,Crewe,England,0.0,1.0,1888,True,Europe
56,56,1888-03-03,Wales,Northern_Ireland,11.0,0.0,British_Championship,Wrexham,Wales,0.0,1.0,1888,True,Europe
57,57,1888-03-10,Scotland,Wales,5.0,1.0,British_Championship,Edinburgh,Scotland,0.0,1.0,1888,True,Europe
58,58,1888-03-17,Scotland,England,0.0,5.0,British_Championship,Glasgow,Scotland,0.0,2.0,1888,True,Europe
59,59,1888-03-24,Northern_Ireland,Scotland,2.0,10.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1888,True,Europe
60,60,1888-04-07,Northern_Ireland,England,1.0,5.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1888,True,Europe
61,61,1888-09-19,Scotland,Canada,4.0,0.0,Friendly,Glasgow,Scotland,0.0,1.0,1888,True,Europe
62,62,1889-02-23,England,Wales,4.0,1.0,British_Championship,Stoke-on-Trent,England,0.0,1.0,1889,True,Europe
63,63,1889-03-02,England,Northern_Ireland,6.0,1.0,British_Championship,Liverpool,England,0.0,1.0,1889,True,Europe
64,64,1889-03-09,Scotland,Northern_Ireland,7.0,0.0,British_Championship,Glasgow,Scotland,0.0,1.0,1889,True,Europe
65,65,1889-04-13,England,Scotland,2.0,3.0,British_Championship,London,England,0.0,2.0,1889,True,Europe
66,66,1889-04-15,Wales,Scotland,0.0,0.0,British_Championship,Wrexham,Wales,0.0,0.0,1889,True,Europe
67,67,1889-04-27,Northern_Ireland,Wales,1.0,3.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1889,True,Europe
68,68,1890-02-08,Wales,Northern_Ireland,5.0,2.0,British_Championship,Shrewsbury,England,1.0,1.0,1890,True,Europe
69,69,1890-03-15,Northern_Ireland,England,1.0,9.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1890,True,Europe
70,70,1890-03-15,Wales,England,1.0,3.0,British_Championship,Wrexham,Wales,0.0,2.0,1890,True,Europe
71,71,1890-03-22,Scotland,Wales,5.0,0.0,British_Championship,Paisley,Scotland,0.0,1.0,1890,True,Europe
72,72,1890-03-29,Northern_Ireland,Scotland,1.0,4.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1890,True,Europe
73,73,1890-04-05,Scotland,England,1.0,1.0,British_Championship,Glasgow,Scotland,0.0,0.0,1890,True,Europe
74,74,1891-02-07,Northern_Ireland,Wales,7.0,2.0,British_Championship,Belfast,Republic_of_Ireland,0.0,1.0,1891,True,Europe
75,75,1891-03-07,England,Wales,4.0,1.0,British_Championship,Sunderland,England,0.0,1.0,1891,True,Europe
76,76,1891-03-07,England,Northern_Ireland,6.0,1.0,British_Championship,Wolverhampton,England,0.0,1.0,1891,True,Europe
77,77,1891-03-21,Wales,Scotland,3.0,4.0,British_Championship,Wrexham,Wales,0.0,2.0,1891,True,Europe
78,78,1891-03-28,Scotland,Northern_Ireland,2.0,1.0,British_Championship,Glasgow,Scotland,0.0,1.0,1891,True,Europe
79,79,1891-04-06,England,Scotland,2.0,1.0,British_Championship,Blackburn,England,0.0,1.0,1891,True,Europe
80,80,1892-02-27,Wales,Northern_Ireland,1.0,1.0,British_Championship,Bangor,Wales,0.0,0.0,1892,True,Europe
81,81,1892-03-05,Northern_Ireland,England,0.0,2.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1892,True,Europe
82,82,1892-03-05,Wales,England,0.0,2.0,British_Championship,Wrexham,Wales,0.0,2.0,1892,True,Europe
83,83,1892-03-19,Northern_Ireland,Scotland,2.0,3.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1892,True,Europe
84,84,1892-03-26,Scotland,Wales,6.0,1.0,British_Championship,Edinburgh,Scotland,0.0,1.0,1892,True,Europe
85,85,1892-04-02,Scotland,England,1.0,4.0,British_Championship,Glasgow,Scotland,0.0,2.0,1892,True,Europe
86,86,1893-02-25,England,Northern_Ireland,6.0,1.0,British_Championship,Birmingham,England,0.0,1.0,1893,True,Europe
87,87,1893-03-13,England,Wales,6.0,0.0,British_Championship,Stoke-on-Trent,England,0.0,1.0,1893,True,Europe
88,88,1893-03-18,Wales,Scotland,0.0,8.0,British_Championship,Wrexham,Wales,0.0,2.0,1893,True,Europe
89,89,1893-03-25,Scotland,Northern_Ireland,6.0,1.0,British_Championship,Glasgow,Scotland,0.0,1.0,1893,True,Europe
90,90,1893-04-01,England,Scotland,5.0,2.0,British_Championship,Richmond,England,0.0,1.0,1893,True,Europe
91,91,1894-02-24,Wales,Northern_Ireland,4.0,1.0,British_Championship,Swansea,Wales,0.0,1.0,1894,True,Europe
92,92,1894-03-03,Northern_Ireland,England,2.0,2.0,British_Championship,Belfast,Republic_of_Ireland,0.0,0.0,1894,True,Europe
93,93,1894-03-12,Wales,England,1.0,5.0,British_Championship,Wrexham,Wales,0.0,2.0,1894,True,Europe
94,94,1894-03-24,Scotland,Wales,5.0,2.0,British_Championship,Kilmarnock,Scotland,0.0,1.0,1894,True,Europe
95,95,1894-03-31,Northern_Ireland,Scotland,1.0,2.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1894,True,Europe
96,96,1894-04-07,Scotland,England,2.0,2.0,British_Championship,Glasgow,Scotland,0.0,0.0,1894,True,Europe
97,97,1895-03-09,England,Northern_Ireland,9.0,0.0,British_Championship,Derby,England,0.0,1.0,1895,True,Europe
98,98,1895-03-16,Northern_Ireland,Wales,2.0,2.0,British_Championship,Belfast,Republic_of_Ireland,0.0,0.0,1895,True,Europe
99,99,1895-03-18,England,Wales,1.0,1.0,British_Championship,London,England,0.0,0.0,1895,True,Europe
100,100,1895-03-23,Wales,Scotland,2.0,2.0,British_Championship,Wrexham,Wales,0.0,0.0,1895,True,Europe
101,101,1895-03-30,Scotland,Northern_Ireland,3.0,1.0,British_Championship,Glasgow,Scotland,0.0,1.0,1895,True,Europe
102,102,1895-04-06,England,Scotland,3.0,0.0,British_Championship,Liverpool,England,0.0,1.0,1895,True,Europe
103,103,1896-02-29,Wales,Northern_Ireland,6.0,1.0,British_Championship,Wrexham,Wales,0.0,1.0,1896,True,Europe
104,104,1896-03-07,Northern_Ireland,England,0.0,2.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1896,True,Europe
105,105,1896-03-16,Wales,England,1.0,9.0,British_Championship,Cardiff,Wales,0.0,2.0,1896,True,Europe
106,106,1896-03-21,Scotland,Wales,4.0,0.0,British_Championship,Dundee,Scotland,0.0,1.0,1896,True,Europe
107,107,1896-03-28,Northern_Ireland,Scotland,3.0,3.0,British_Championship,Belfast,Republic_of_Ireland,0.0,0.0,1896,True,Europe
108,108,1896-04-04,Scotland,England,2.0,1.0,British_Championship,Glasgow,Scotland,0.0,1.0,1896,True,Europe
109,109,1897-02-20,England,Northern_Ireland,6.0,0.0,British_Championship,Nottingham,England,0.0,1.0,1897,True,Europe
110,110,1897-03-06,Northern_Ireland,Wales,4.0,3.0,British_Championship,Belfast,Republic_of_Ireland,0.0,1.0,1897,True,Europe
111,111,1897-03-20,Wales,Scotland,2.0,2.0,British_Championship,Wrexham,Wales,0.0,0.0,1897,True,Europe
112,112,1897-03-27,Scotland,Northern_Ireland,5.0,1.0,British_Championship,Glasgow,Scotland,0.0,1.0,1897,True,Europe
113,113,1897-03-29,England,Wales,4.0,0.0,British_Championship,Sheffield,England,0.0,1.0,1897,True,Europe
114,114,1897-04-03,England,Scotland,1.0,2.0,British_Championship,London,England,0.0,2.0,1897,True,Europe
115,115,1898-02-19,Wales,Northern_Ireland,0.0,1.0,British_Championship,Llandudno,Wales,0.0,2.0,1898,True,Europe
116,116,1898-03-05,Northern_Ireland,England,2.0,3.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1898,True,Europe
117,117,1898-03-19,Scotland,Wales,5.0,2.0,British_Championship,Motherwell,Scotland,0.0,1.0,1898,True,Europe
118,118,1898-03-26,Northern_Ireland,Scotland,0.0,3.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1898,True,Europe
119,119,1898-03-28,Wales,England,0.0,3.0,British_Championship,Wrexham,Wales,0.0,2.0,1898,True,Europe
120,120,1898-04-02,Scotland,England,1.0,3.0,British_Championship,Glasgow,Scotland,0.0,2.0,1898,True,Europe
121,121,1899-02-18,England,Northern_Ireland,13.0,2.0,British_Championship,Sunderland,England,0.0,1.0,1899,True,Europe
122,122,1899-03-04,Northern_Ireland,Wales,1.0,0.0,British_Championship,Belfast,Republic_of_Ireland,0.0,1.0,1899,True,Europe
123,123,1899-03-18,Wales,Scotland,0.0,6.0,British_Championship,Wrexham,Wales,0.0,2.0,1899,True,Europe
124,124,1899-03-20,England,Wales,4.0,0.0,British_Championship,Bristol,England,0.0,1.0,1899,True,Europe
125,125,1899-03-25,Scotland,Northern_Ireland,9.0,1.0,British_Championship,Glasgow,Scotland,0.0,1.0,1899,True,Europe
126,126,1899-04-08,England,Scotland,2.0,1.0,British_Championship,Birmingham,England,0.0,1.0,1899,True,Europe
127,127,1900-02-03,Scotland,Wales,5.0,2.0,British_Championship,Aberdeen,Scotland,0.0,1.0,1900,True,Europe
128,128,1900-02-24,Wales,Northern_Ireland,2.0,0.0,British_Championship,Llandudno,Wales,0.0,1.0,1900,True,Europe
129,129,1900-03-03,Northern_Ireland,Scotland,0.0,3.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1900,True,Europe
130,130,1900-03-17,Northern_Ireland,England,0.0,2.0,British_Championship,Dublin,Republic_of_Ireland,0.0,2.0,1900,True,Europe
131,131,1900-03-26,Wales,England,1.0,1.0,British_Championship,Cardiff,Wales,0.0,0.0,1900,True,Europe
132,132,1900-04-07,Scotland,England,4.0,1.0,British_Championship,Glasgow,Scotland,0.0,1.0,1900,True,Europe
133,133,1901-02-23,Scotland,Northern_Ireland,11.0,0.0,British_Championship,Glasgow,Scotland,0.0,1.0,1901,True,Europe
134,134,1901-03-02,Wales,Scotland,1.0,1.0,British_Championship,Wrexham,Wales,0.0,0.0,1901,True,Europe
135,135,1901-03-09,England,Northern_Ireland,3.0,0.0,British_Championship,Southampton,England,0.0,1.0,1901,True,Europe
136,136,1901-03-18,England,Wales,6.0,0.0,British_Championship,Newcastle,England,0.0,1.0,1901,True,Europe
137,137,1901-03-23,Northern_Ireland,Wales,0.0,1.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1901,True,Europe
138,138,1901-03-30,England,Scotland,2.0,2.0,British_Championship,London,England,0.0,0.0,1901,True,Europe
139,139,1902-02-22,Wales,Northern_Ireland,0.0,3.0,British_Championship,Cardiff,Wales,0.0,2.0,1902,True,Europe
140,140,1902-03-01,Northern_Ireland,Scotland,1.0,5.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1902,True,Europe
141,141,1902-03-03,Wales,England,0.0,0.0,British_Championship,Wrexham,Wales,0.0,0.0,1902,True,Europe
142,142,1902-03-15,Scotland,Wales,5.0,1.0,British_Championship,Greenock,Scotland,0.0,1.0,1902,True,Europe
143,143,1902-03-22,Northern_Ireland,England,0.0,1.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1902,True,Europe
144,144,1902-05-03,England,Scotland,2.0,2.0,British_Championship,Birmingham,England,0.0,0.0,1902,True,Europe
145,145,1902-07-20,Uruguay,Argentina,0.0,6.0,Friendly,Montevideo,Uruguay,0.0,2.0,1902,True,America
146,146,1902-10-12,Austria,Hungary,5.0,0.0,Friendly,Vienna,Austria,0.0,1.0,1902,True,Europe
147,147,1903-02-14,England,Northern_Ireland,4.0,0.0,British_Championship,Wolverhampton,England,0.0,1.0,1903,True,Europe
148,148,1903-03-02,England,Wales,2.0,1.0,British_Championship,Portsmouth,England,0.0,1.0,1903,True,Europe
149,149,1903-03-09,Wales,Scotland,0.0,1.0,British_Championship,Cardiff,Wales,0.0,2.0,1903,True,Europe
150,150,1903-03-21,Scotland,Northern_Ireland,0.0,2.0,British_Championship,Glasgow,Scotland,0.0,2.0,1903,True,Europe
151,151,1903-03-28,Northern_Ireland,Wales,2.0,0.0,British_Championship,Belfast,Republic_of_Ireland,0.0,1.0,1903,True,Europe
152,152,1903-04-04,England,Scotland,1.0,2.0,British_Championship,Sheffield,England,0.0,2.0,1903,True,Europe
153,153,1903-04-05,Hungary,Czechoslovakia,2.0,1.0,Friendly,Budapest,Hungary,0.0,1.0,1903,True,Europe
154,154,1903-06-11,Hungary,Austria,3.0,2.0,Friendly,Budapest,Hungary,0.0,1.0,1903,True,Europe
155,155,1903-09-13,Argentina,Uruguay,2.0,3.0,Friendly,Buenos_Aires,Argentina,0.0,2.0,1903,True,America
156,156,1903-10-11,Austria,Hungary,4.0,2.0,Friendly,Vienna,Austria,0.0,1.0,1903,True,Europe
157,157,1904-02-29,Wales,England,2.0,2.0,British_Championship,Wrexham,Wales,0.0,0.0,1904,True,Europe
158,158,1904-03-12,Northern_Ireland,England,1.0,3.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1904,True,Europe
159,159,1904-03-12,Scotland,Wales,1.0,1.0,British_Championship,Dundee,Scotland,0.0,0.0,1904,True,Europe
160,160,1904-03-21,Wales,Northern_Ireland,0.0,1.0,British_Championship,Bangor,Wales,0.0,2.0,1904,True,Europe
161,161,1904-03-26,Northern_Ireland,Scotland,1.0,1.0,British_Championship,Dublin,Republic_of_Ireland,0.0,0.0,1904,True,Europe
162,162,1904-04-09,Scotland,England,0.0,1.0,British_Championship,Glasgow,Scotland,0.0,2.0,1904,True,Europe
163,163,1904-05-01,Belgium,France,3.0,3.0,Friendly,Brussels,Belgium,0.0,0.0,1904,True,Europe
164,164,1904-06-02,Hungary,Austria,3.0,0.0,Friendly,Budapest,Hungary,0.0,1.0,1904,True,Europe
165,165,1904-10-09,Austria,Hungary,5.0,4.0,Friendly,Vienna,Austria,0.0,1.0,1904,True,Europe
166,166,1905-02-12,France,Switzerland,1.0,0.0,Friendly,Paris,France,0.0,1.0,1905,True,Europe
167,167,1905-02-25,England,Northern_Ireland,1.0,1.0,British_Championship,Middlesbrough,England,0.0,0.0,1905,True,Europe
168,168,1905-03-06,Wales,Scotland,3.0,1.0,British_Championship,Wrexham,Wales,0.0,1.0,1905,True,Europe
169,169,1905-03-18,Scotland,Northern_Ireland,4.0,0.0,British_Championship,Glasgow,Scotland,0.0,1.0,1905,True,Europe
170,170,1905-03-27,England,Wales,3.0,1.0,British_Championship,Liverpool,England,0.0,1.0,1905,True,Europe
171,171,1905-04-01,England,Scotland,1.0,0.0,British_Championship,London,England,0.0,1.0,1905,True,Europe
172,172,1905-04-08,Northern_Ireland,Wales,2.0,2.0,British_Championship,Belfast,Republic_of_Ireland,0.0,0.0,1905,True,Europe
173,173,1905-04-09,Hungary,Austria,0.0,0.0,Friendly,Budapest,Hungary,0.0,0.0,1905,True,Europe
174,174,1905-04-30,Belgium,Netherlands,1.0,4.0,Friendly,Antwerp,Belgium,0.0,2.0,1905,True,Europe
175,175,1905-05-07,Belgium,France,7.0,0.0,Friendly,Brussels,Belgium,0.0,1.0,1905,True,Europe
176,176,1905-05-14,Netherlands,Belgium,4.0,0.0,Friendly,Rotterdam,Netherlands,0.0,1.0,1905,True,Europe
177,177,1905-08-15,Argentina,Uruguay,0.0,0.0,Copa_Lipton,Buenos_Aires,Argentina,0.0,0.0,1905,True,America
178,178,1906-02-17,Northern_Ireland,England,0.0,5.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1906,True,Europe
179,179,1906-03-03,Scotland,Wales,0.0,2.0,British_Championship,Edinburgh,Scotland,0.0,2.0,1906,True,Europe
180,180,1906-03-17,Northern_Ireland,Scotland,0.0,1.0,British_Championship,Dublin,Republic_of_Ireland,0.0,2.0,1906,True,Europe
181,181,1906-03-19,Wales,England,0.0,1.0,British_Championship,Cardiff,Wales,0.0,2.0,1906,True,Europe
182,182,1906-04-01,Hungary,Czechoslovakia,1.0,1.0,Friendly,Budapest,Hungary,0.0,0.0,1906,True,Europe
183,183,1906-04-02,Wales,Northern_Ireland,4.0,4.0,British_Championship,Wrexham,Wales,0.0,0.0,1906,True,Europe
184,184,1906-04-07,Scotland,England,2.0,1.0,British_Championship,Glasgow,Scotland,0.0,1.0,1906,True,Europe
185,185,1906-04-22,France,Belgium,0.0,5.0,Friendly,Saint-Cloud,France,0.0,2.0,1906,True,Europe
186,186,1906-04-29,Belgium,Netherlands,5.0,0.0,Friendly,Antwerp,Belgium,0.0,1.0,1906,True,Europe
187,187,1906-05-13,Netherlands,Belgium,2.0,3.0,Friendly,Rotterdam,Netherlands,0.0,2.0,1906,True,Europe
188,188,1906-08-15,Uruguay,Argentina,0.0,2.0,Copa_Lipton,Montevideo,Uruguay,0.0,2.0,1906,True,America
189,190,1906-10-21,Argentina,Uruguay,2.0,1.0,Copa_Newton,Buenos_Aires,Argentina,0.0,1.0,1906,True,America
190,191,1906-11-04,Hungary,Austria,3.0,1.0,Friendly,Budapest,Hungary,0.0,1.0,1906,True,Europe
191,192,1907-02-16,England,Northern_Ireland,1.0,0.0,British_Championship,Liverpool,England,0.0,1.0,1907,True,Europe
192,193,1907-02-23,Northern_Ireland,Wales,2.0,3.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1907,True,Europe
193,194,1907-03-04,Wales,Scotland,1.0,0.0,British_Championship,Wrexham,Wales,0.0,1.0,1907,True,Europe
194,195,1907-03-16,Scotland,Northern_Ireland,3.0,0.0,British_Championship,Glasgow,Scotland,0.0,1.0,1907,True,Europe
195,196,1907-03-18,England,Wales,1.0,1.0,British_Championship,London,England,0.0,0.0,1907,True,Europe
196,197,1907-04-06,England,Scotland,1.0,1.0,British_Championship,Newcastle,England,0.0,0.0,1907,True,Europe
197,198,1907-04-07,Hungary,Czechoslovakia,5.0,2.0,Friendly,Budapest,Hungary,0.0,1.0,1907,True,Europe
198,199,1907-04-14,Belgium,Netherlands,1.0,3.0,Friendly,Antwerp,Belgium,0.0,2.0,1907,True,Europe
199,200,1907-04-21,Belgium,France,1.0,2.0,Friendly,Brussels,Belgium,0.0,2.0,1907,True,Europe
200,201,1907-05-05,Austria,Hungary,3.0,1.0,Friendly,Vienna,Austria,0.0,1.0,1907,True,Europe
201,202,1907-05-09,Netherlands,Belgium,1.0,2.0,Friendly,Haarlem,Netherlands,0.0,2.0,1907,True,Europe
202,204,1907-11-03,Hungary,Austria,4.0,1.0,Friendly,Budapest,Hungary,0.0,1.0,1907,True,Europe
203,205,1908-02-15,Northern_Ireland,England,1.0,3.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1908,True,Europe
204,206,1908-03-07,Scotland,Wales,2.0,1.0,British_Championship,Dundee,Scotland,0.0,1.0,1908,True,Europe
205,207,1908-03-08,Switzerland,France,1.0,2.0,Friendly,Geneva,Switzerland,0.0,2.0,1908,True,Europe
206,208,1908-03-14,Northern_Ireland,Scotland,0.0,5.0,British_Championship,Dublin,Republic_of_Ireland,0.0,2.0,1908,True,Europe
207,209,1908-03-16,Wales,England,1.0,7.0,British_Championship,Wrexham,Wales,0.0,2.0,1908,True,Europe
208,210,1908-03-29,Belgium,Netherlands,1.0,4.0,Friendly,Antwerp,Belgium,0.0,2.0,1908,True,Europe
209,211,1908-04-04,Scotland,England,1.0,1.0,British_Championship,Glasgow,Scotland,0.0,0.0,1908,True,Europe
210,212,1908-04-05,Hungary,Czechoslovakia,5.0,2.0,Friendly,Budapest,Hungary,0.0,1.0,1908,True,Europe
211,213,1908-04-05,Switzerland,Germany,5.0,3.0,Friendly,Basel,Switzerland,0.0,1.0,1908,True,Europe
212,214,1908-04-11,Wales,Northern_Ireland,0.0,1.0,British_Championship,Aberdare,Wales,0.0,2.0,1908,True,Europe
213,215,1908-04-12,France,Belgium,1.0,2.0,Friendly,Colombes,France,0.0,2.0,1908,True,Europe
214,216,1908-04-26,Netherlands,Belgium,3.0,1.0,Friendly,Rotterdam,Netherlands,0.0,1.0,1908,True,Europe
215,217,1908-05-03,Austria,Hungary,4.0,0.0,Friendly,Vienna,Austria,0.0,1.0,1908,True,Europe
216,218,1908-05-10,Netherlands,France,4.0,1.0,Friendly,Rotterdam,Netherlands,0.0,1.0,1908,True,Europe
217,219,1908-06-06,Austria,England,1.0,6.0,Friendly,Vienna,Austria,0.0,2.0,1908,True,Europe
218,220,1908-06-07,Austria,Germany,3.0,2.0,Friendly,Vienna,Austria,0.0,1.0,1908,True,Europe
219,221,1908-06-08,Austria,England,1.0,11.0,Friendly,Vienna,Austria,0.0,2.0,1908,True,Europe
220,222,1908-06-10,Hungary,England,0.0,7.0,Friendly,Budapest,Hungary,0.0,2.0,1908,True,Europe
221,224,1908-07-12,Sweden,Norway,11.0,3.0,Friendly,Gothenburg,Sweden,0.0,1.0,1908,True,Europe
222,225,1908-08-15,Uruguay,Argentina,2.0,2.0,Copa_Lipton,Montevideo,Uruguay,0.0,0.0,1908,True,America
223,226,1908-09-13,Argentina,Uruguay,2.0,1.0,Copa_Newton,Buenos_Aires,Argentina,0.0,1.0,1908,True,America
