,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,outcome,year,continent
1682,1934-07-22,49.0,176.0,3.0,1.0,57.0,1789.0,54.0,0.0,1.0,1934,1.0
1683,1934-07-25,49.0,176.0,3.0,2.0,57.0,1789.0,54.0,0.0,1.0,1934,1.0
1684,1934-07-29,49.0,176.0,2.0,2.0,57.0,1789.0,54.0,0.0,0.0,1934,1.0
1685,1934-07-31,10.0,176.0,1.0,1.0,57.0,1200.0,9.0,0.0,0.0,1934,1.0
1686,1934-08-06,176.0,188.0,3.0,3.0,57.0,1240.0,154.0,0.0,0.0,1934,1.0
1687,1934-08-08,64.0,68.0,1.0,1.0,57.0,1619.0,70.0,0.0,0.0,1934,3.0
1688,1934-08-10,64.0,86.0,2.0,2.0,57.0,1619.0,70.0,0.0,0.0,1934,3.0
1689,1934-08-14,104.0,68.0,1.0,1.0,57.0,1383.0,119.0,0.0,0.0,1934,3.0
1690,1934-08-15,8.0,198.0,1.0,0.0,57.0,118.0,7.0,0.0,1.0,1934,1.0
1691,1934-08-16,110.0,68.0,1.0,0.0,57.0,769.0,126.0,0.0,1.0,1934,3.0
1692,1934-08-26,205.0,148.0,4.0,1.0,57.0,185.0,246.0,0.0,1.0,1934,3.0
1693,1934-09-02,52.0,205.0,3.0,1.0,57.0,1324.0,57.0,0.0,1.0,1934,3.0
1694,1934-09-02,139.0,68.0,4.0,2.0,81.0,1207.0,164.0,0.0,1.0,1934,3.0
1695,1934-09-09,104.0,110.0,1.0,3.0,57.0,1383.0,119.0,0.0,2.0,1934,3.0
1696,1934-09-09,148.0,73.0,2.0,5.0,57.0,1778.0,174.0,0.0,2.0,1934,3.0
1697,1934-09-23,12.0,52.0,2.0,2.0,64.0,1744.0,11.0,0.0,0.0,1934,3.0
1698,1934-09-23,68.0,177.0,5.0,4.0,81.0,657.0,75.0,0.0,1.0,1934,3.0
1699,1934-09-23,139.0,54.0,3.0,1.0,81.0,1207.0,164.0,0.0,1.0,1934,3.0
1700,1934-09-23,177.0,104.0,3.0,1.0,57.0,1577.0,211.0,0.0,1.0,1934,3.0
1701,1934-09-29,203.0,61.0,0.0,4.0,17.0,319.0,242.0,0.0,2.0,1934,3.0
1702,1934-10-07,54.0,73.0,2.0,5.0,57.0,409.0,60.0,0.0,2.0,1934,3.0
1703,1934-10-07,86.0,12.0,3.0,1.0,64.0,280.0,99.0,0.0,1.0,1934,3.0
1704,1934-10-14,104.0,148.0,2.0,6.0,57.0,1383.0,119.0,0.0,2.0,1934,3.0
1705,1934-10-14,148.0,153.0,3.0,3.0,57.0,955.0,174.0,0.0,0.0,1934,3.0
1706,1934-10-14,178.0,52.0,2.0,2.0,64.0,575.0,212.0,0.0,0.0,1934,3.0
1707,1934-10-20,138.0,159.0,2.0,1.0,17.0,184.0,162.0,0.0,1.0,1934,3.0
1708,1934-11-04,178.0,131.0,2.0,4.0,57.0,206.0,212.0,0.0,2.0,1934,3.0
1709,1934-11-11,12.0,178.0,3.0,0.0,64.0,1744.0,11.0,0.0,1.0,1934,3.0
1710,1934-11-14,61.0,93.0,3.0,2.0,57.0,930.0,67.0,0.0,1.0,1934,3.0
1711,1934-11-21,159.0,203.0,3.0,2.0,17.0,7.0,189.0,0.0,1.0,1934,3.0
1712,1934-12-09,93.0,86.0,4.0,2.0,57.0,1044.0,107.0,0.0,1.0,1934,3.0
1713,1934-12-15,152.0,86.0,2.0,4.0,57.0,487.0,105.0,0.0,2.0,1934,3.0
1714,1934-12-16,69.0,205.0,3.0,2.0,57.0,1243.0,76.0,0.0,1.0,1934,3.0
1715,1934-12-23,76.0,205.0,2.0,1.0,13.0,107.0,88.0,0.0,1.0,1934,3.0
1716,1934-12-25,29.0,205.0,3.0,4.0,13.0,107.0,88.0,1.0,2.0,1934,3.0
1717,1934-12-27,76.0,153.0,2.0,2.0,13.0,107.0,88.0,0.0,0.0,1934,3.0
1718,1934-12-30,29.0,153.0,2.0,3.0,13.0,107.0,88.0,1.0,2.0,1934,3.0
1719,1935-01-01,76.0,29.0,1.0,2.0,13.0,107.0,88.0,0.0,2.0,1935,3.0
1720,1935-01-01,153.0,205.0,0.0,4.0,13.0,107.0,88.0,1.0,2.0,1935,3.0
1721,1935-01-06,8.0,39.0,4.0,1.0,29.0,908.0,172.0,1.0,1.0,1935,1.0
1722,1935-01-13,146.0,198.0,0.0,1.0,29.0,908.0,172.0,0.0,2.0,1935,1.0
1723,1935-01-18,39.0,198.0,1.0,2.0,29.0,908.0,172.0,1.0,2.0,1935,1.0
1724,1935-01-20,146.0,8.0,1.0,4.0,29.0,908.0,172.0,0.0,2.0,1935,1.0
1725,1935-01-24,171.0,69.0,2.0,0.0,57.0,966.0,204.0,0.0,1.0,1935,3.0
1726,1935-01-26,146.0,39.0,1.0,0.0,29.0,908.0,172.0,0.0,1.0,1935,1.0
1727,1935-01-27,8.0,198.0,0.0,3.0,29.0,908.0,172.0,1.0,2.0,1935,1.0
1728,1935-01-27,73.0,178.0,4.0,0.0,57.0,1582.0,84.0,0.0,1.0,1935,3.0
1729,1935-02-06,61.0,138.0,2.0,1.0,17.0,916.0,67.0,0.0,1.0,1935,3.0
1730,1935-02-17,93.0,69.0,2.0,1.0,57.0,1397.0,107.0,0.0,1.0,1935,3.0
1731,1935-02-17,131.0,73.0,2.0,3.0,57.0,67.0,152.0,0.0,2.0,1935,3.0
1732,1935-02-22,195.0,98.0,5.0,1.0,57.0,752.0,230.0,0.0,1.0,1935,0.0
1733,1935-03-17,52.0,178.0,3.0,1.0,64.0,1324.0,57.0,0.0,1.0,1935,3.0
1734,1935-03-17,69.0,73.0,1.0,3.0,57.0,1243.0,76.0,0.0,2.0,1935,3.0
1735,1935-03-23,49.0,10.0,2.0,0.0,57.0,1789.0,54.0,0.0,1.0,1935,1.0
1736,1935-03-24,12.0,93.0,0.0,2.0,64.0,1744.0,11.0,0.0,2.0,1935,3.0
1737,1935-03-24,49.0,10.0,4.0,0.0,57.0,1789.0,54.0,0.0,1.0,1935,1.0
1738,1935-03-27,203.0,138.0,3.0,1.0,17.0,1800.0,242.0,0.0,1.0,1935,3.0
1739,1935-03-31,131.0,19.0,4.0,2.0,57.0,67.0,152.0,0.0,1.0,1935,3.0
1740,1935-04-06,159.0,61.0,2.0,0.0,17.0,592.0,189.0,0.0,1.0,1935,3.0
1741,1935-04-14,19.0,69.0,1.0,1.0,57.0,274.0,19.0,0.0,0.0,1935,3.0
1742,1935-04-14,52.0,12.0,0.0,0.0,64.0,1324.0,57.0,0.0,0.0,1935,3.0
1743,1935-04-14,178.0,86.0,6.0,2.0,64.0,1846.0,212.0,0.0,1.0,1935,3.0
1744,1935-04-28,19.0,73.0,1.0,6.0,57.0,274.0,19.0,0.0,2.0,1935,3.0
1745,1935-05-05,149.0,171.0,3.0,3.0,57.0,915.0,175.0,0.0,0.0,1935,3.0
1746,1935-05-05,178.0,152.0,1.0,0.0,57.0,163.0,212.0,0.0,1.0,1935,3.0
1747,1935-05-08,73.0,152.0,3.0,1.0,57.0,480.0,84.0,0.0,1.0,1935,3.0
1748,1935-05-11,98.0,195.0,1.0,3.0,57.0,1110.0,112.0,0.0,2.0,1935,0.0
1749,1935-05-12,12.0,148.0,5.0,2.0,57.0,1744.0,11.0,0.0,1.0,1935,3.0
1750,1935-05-12,19.0,131.0,0.0,2.0,57.0,274.0,19.0,0.0,2.0,1935,3.0
1751,1935-05-12,73.0,171.0,1.0,2.0,57.0,395.0,84.0,0.0,2.0,1935,3.0
1752,1935-05-12,86.0,12.0,6.0,3.0,57.0,280.0,99.0,0.0,1.0,1935,3.0
1753,1935-05-18,131.0,61.0,0.0,1.0,57.0,67.0,152.0,0.0,2.0,1935,3.0
1754,1935-05-19,69.0,86.0,2.0,0.0,57.0,396.0,76.0,0.0,1.0,1935,3.0
1755,1935-05-19,193.0,159.0,1.0,5.0,57.0,1145.0,228.0,0.0,2.0,1935,1.0
1756,1935-05-20,176.0,49.0,0.0,1.0,57.0,1240.0,154.0,0.0,2.0,1935,1.0
1757,1935-05-22,176.0,49.0,4.0,1.0,57.0,1240.0,154.0,0.0,1.0,1935,1.0
1758,1935-05-24,176.0,49.0,2.0,1.0,57.0,1240.0,154.0,0.0,1.0,1935,1.0
1759,1935-05-26,73.0,52.0,2.0,1.0,57.0,483.0,84.0,0.0,1.0,1935,3.0
1760,1935-05-30,19.0,178.0,2.0,2.0,57.0,274.0,19.0,0.0,0.0,1935,3.0
1761,1935-05-30,104.0,110.0,6.0,1.0,57.0,1383.0,119.0,0.0,1.0,1935,3.0
1762,1935-06-09,193.0,159.0,1.0,4.0,57.0,1146.0,228.0,0.0,2.0,1935,1.0
1763,1935-06-12,104.0,64.0,1.0,1.0,57.0,1383.0,119.0,0.0,0.0,1935,3.0
1764,1935-06-12,177.0,68.0,2.0,2.0,81.0,1577.0,211.0,0.0,0.0,1935,3.0
1765,1935-06-16,29.0,76.0,5.0,2.0,13.0,1552.0,32.0,0.0,1.0,1935,3.0
1766,1935-06-16,177.0,54.0,3.0,1.0,81.0,598.0,211.0,0.0,1.0,1935,3.0
1767,1935-06-17,153.0,205.0,0.0,2.0,13.0,1552.0,32.0,1.0,2.0,1935,3.0
1768,1935-06-19,29.0,153.0,4.0,0.0,13.0,1552.0,32.0,0.0,1.0,1935,3.0
1769,1935-06-19,64.0,110.0,2.0,2.0,57.0,1619.0,70.0,0.0,0.0,1935,3.0
1770,1935-06-21,76.0,205.0,1.0,6.0,13.0,1552.0,32.0,1.0,2.0,1935,3.0
1771,1935-06-23,54.0,139.0,1.0,0.0,81.0,409.0,60.0,0.0,1.0,1935,3.0
1772,1935-06-24,29.0,205.0,3.0,3.0,13.0,1552.0,32.0,0.0,0.0,1935,3.0
1773,1935-06-24,76.0,153.0,2.0,2.0,13.0,1552.0,32.0,1.0,0.0,1935,3.0
1774,1935-06-27,139.0,73.0,1.0,1.0,57.0,1207.0,164.0,0.0,0.0,1935,3.0
1775,1935-06-30,177.0,73.0,3.0,1.0,57.0,1577.0,211.0,0.0,1.0,1935,3.0
1776,1935-07-05,104.0,177.0,0.0,3.0,57.0,1383.0,119.0,0.0,2.0,1935,3.0
1777,1935-07-09,64.0,177.0,1.0,2.0,57.0,1619.0,70.0,0.0,2.0,1935,3.0
1778,1935-07-18,198.0,8.0,1.0,1.0,57.0,1075.0,235.0,0.0,0.0,1935,1.0
1779,1935-07-19,176.0,188.0,0.0,3.0,57.0,1240.0,154.0,0.0,2.0,1935,1.0
1780,1935-08-07,64.0,68.0,2.0,2.0,57.0,1619.0,70.0,0.0,0.0,1935,3.0
1781,1935-08-15,8.0,198.0,3.0,0.0,57.0,118.0,7.0,0.0,1.0,1935,1.0
1782,1935-08-18,73.0,68.0,6.0,0.0,57.0,1096.0,84.0,0.0,1.0,1935,3.0
1783,1935-08-18,111.0,73.0,0.0,1.0,57.0,951.0,127.0,0.0,2.0,1935,3.0
1784,1935-08-18,148.0,205.0,2.0,3.0,57.0,768.0,174.0,0.0,2.0,1935,3.0
1785,1935-08-20,64.0,110.0,1.0,2.0,14.0,1619.0,70.0,0.0,2.0,1935,3.0
1786,1935-08-21,104.0,110.0,2.0,2.0,14.0,1619.0,70.0,1.0,0.0,1935,3.0
1787,1935-08-22,64.0,104.0,1.0,1.0,14.0,1619.0,70.0,0.0,0.0,1935,3.0
1788,1935-08-25,73.0,153.0,4.0,2.0,57.0,516.0,84.0,0.0,1.0,1935,3.0
1789,1935-09-01,177.0,153.0,7.0,1.0,57.0,1577.0,211.0,0.0,1.0,1935,3.0
1790,1935-09-06,205.0,52.0,0.0,0.0,57.0,185.0,246.0,0.0,0.0,1935,3.0
1791,1935-09-08,68.0,139.0,1.0,5.0,81.0,657.0,75.0,0.0,2.0,1935,3.0
1792,1935-09-08,110.0,104.0,2.0,2.0,57.0,769.0,126.0,0.0,0.0,1935,3.0
1793,1935-09-15,73.0,64.0,5.0,0.0,57.0,1576.0,84.0,0.0,1.0,1935,3.0
1794,1935-09-15,73.0,148.0,1.0,0.0,57.0,264.0,84.0,0.0,1.0,1935,3.0
1795,1935-09-15,148.0,104.0,3.0,3.0,57.0,1872.0,174.0,0.0,0.0,1935,3.0
1796,1935-09-18,110.0,64.0,2.0,2.0,57.0,769.0,126.0,0.0,0.0,1935,3.0
1797,1935-09-20,49.0,10.0,1.0,0.0,57.0,1789.0,54.0,0.0,1.0,1935,1.0
1798,1935-09-22,86.0,52.0,1.0,0.0,64.0,280.0,99.0,0.0,1.0,1935,3.0
1799,1935-09-22,139.0,177.0,0.0,2.0,81.0,1207.0,164.0,0.0,2.0,1935,3.0
1800,1935-10-05,203.0,159.0,1.0,1.0,17.0,319.0,242.0,0.0,0.0,1935,3.0
1801,1935-10-06,12.0,86.0,4.0,4.0,64.0,1744.0,11.0,0.0,0.0,1935,3.0
1802,1935-10-06,54.0,68.0,5.0,1.0,81.0,409.0,60.0,0.0,1.0,1935,3.0
1803,1935-10-06,148.0,12.0,1.0,0.0,57.0,1778.0,174.0,0.0,1.0,1935,3.0
1804,1935-10-13,73.0,104.0,3.0,0.0,57.0,850.0,84.0,0.0,1.0,1935,3.0
1805,1935-10-19,138.0,61.0,1.0,3.0,17.0,184.0,162.0,0.0,2.0,1935,3.0
1806,1935-10-20,73.0,29.0,4.0,2.0,57.0,890.0,84.0,0.0,1.0,1935,3.0
1807,1935-10-27,52.0,93.0,2.0,1.0,64.0,1324.0,57.0,0.0,1.0,1935,3.0
1808,1935-10-27,178.0,69.0,2.0,1.0,57.0,575.0,212.0,0.0,1.0,1935,3.0
1809,1935-11-03,131.0,54.0,3.0,0.0,57.0,67.0,152.0,0.0,1.0,1935,3.0
1810,1935-11-03,153.0,148.0,4.0,1.0,57.0,278.0,181.0,0.0,1.0,1935,3.0
1811,1935-11-03,178.0,139.0,2.0,0.0,57.0,1846.0,212.0,0.0,1.0,1935,3.0
1812,1935-11-10,69.0,177.0,2.0,0.0,57.0,1243.0,76.0,0.0,1.0,1935,3.0
1813,1935-11-10,86.0,178.0,6.0,1.0,57.0,280.0,99.0,0.0,1.0,1935,3.0
1814,1935-11-13,159.0,138.0,2.0,1.0,17.0,504.0,189.0,0.0,1.0,1935,3.0
1815,1935-11-17,19.0,177.0,5.0,1.0,57.0,274.0,19.0,0.0,1.0,1935,3.0
1816,1935-11-24,93.0,86.0,2.0,2.0,64.0,1044.0,107.0,0.0,0.0,1935,3.0
1817,1935-12-04,61.0,73.0,3.0,0.0,57.0,930.0,67.0,0.0,1.0,1935,3.0
1818,1935-12-08,152.0,131.0,3.0,5.0,57.0,487.0,105.0,0.0,2.0,1935,3.0
1819,1935-12-15,49.0,188.0,3.0,1.0,57.0,1789.0,54.0,0.0,1.0,1935,1.0
1820,1935-12-28,94.0,188.0,2.0,3.0,57.0,796.0,108.0,0.0,2.0,1935,1.0
1821,1936-01-04,94.0,188.0,0.0,1.0,57.0,796.0,108.0,0.0,2.0,1936,1.0
1822,1936-01-11,94.0,188.0,1.0,2.0,57.0,796.0,108.0,0.0,2.0,1936,1.0
1823,1936-01-12,69.0,131.0,1.0,6.0,57.0,1243.0,76.0,0.0,2.0,1936,3.0
1824,1936-01-19,171.0,12.0,4.0,5.0,57.0,966.0,204.0,0.0,2.0,1936,3.0
1825,1936-01-26,149.0,12.0,2.0,3.0,57.0,1315.0,175.0,0.0,2.0,1936,3.0
1826,1936-01-30,49.0,188.0,4.0,2.0,57.0,1789.0,54.0,0.0,1.0,1936,1.0
1827,1936-02-05,61.0,203.0,1.0,2.0,17.0,1798.0,67.0,0.0,2.0,1936,3.0
1828,1936-02-09,69.0,52.0,0.0,3.0,57.0,1243.0,76.0,0.0,2.0,1936,3.0
1829,1936-02-16,19.0,148.0,0.0,2.0,57.0,274.0,19.0,0.0,2.0,1936,3.0
1830,1936-02-22,188.0,49.0,3.0,0.0,57.0,1311.0,223.0,0.0,1.0,1936,1.0
1831,1936-02-23,171.0,73.0,1.0,2.0,57.0,155.0,204.0,0.0,2.0,1936,3.0
1832,1936-02-27,149.0,73.0,1.0,3.0,57.0,915.0,175.0,0.0,2.0,1936,3.0
1833,1936-03-08,69.0,19.0,3.0,0.0,57.0,396.0,76.0,0.0,1.0,1936,3.0
1834,1936-03-11,138.0,203.0,3.0,2.0,17.0,184.0,162.0,0.0,1.0,1936,3.0
1835,1936-03-15,86.0,73.0,3.0,2.0,57.0,280.0,99.0,0.0,1.0,1936,3.0
1836,1936-03-17,152.0,178.0,1.0,0.0,57.0,487.0,105.0,0.0,1.0,1936,3.0
1837,1936-03-22,12.0,52.0,1.0,1.0,64.0,1744.0,11.0,0.0,0.0,1936,3.0
1838,1936-03-29,131.0,19.0,8.0,0.0,57.0,67.0,152.0,0.0,1.0,1936,3.0
1839,1936-04-04,61.0,159.0,1.0,1.0,17.0,930.0,67.0,0.0,0.0,1936,3.0
1840,1936-04-05,12.0,86.0,3.0,5.0,57.0,1744.0,11.0,0.0,2.0,1936,3.0
1841,1936-04-05,178.0,93.0,1.0,2.0,57.0,1846.0,212.0,0.0,2.0,1936,3.0
1842,1936-05-03,19.0,131.0,1.0,1.0,57.0,274.0,19.0,0.0,0.0,1936,3.0
1843,1936-05-03,86.0,152.0,3.0,3.0,57.0,280.0,99.0,0.0,0.0,1936,3.0
1844,1936-05-03,178.0,171.0,0.0,2.0,57.0,206.0,212.0,0.0,2.0,1936,3.0
1845,1936-05-06,12.0,61.0,2.0,1.0,57.0,1744.0,11.0,0.0,1.0,1936,3.0
1846,1936-05-09,19.0,61.0,3.0,2.0,57.0,274.0,19.0,0.0,1.0,1936,3.0
1847,1936-05-09,111.0,152.0,1.0,5.0,57.0,951.0,127.0,0.0,2.0,1936,3.0
1848,1936-05-10,153.0,205.0,3.0,2.0,57.0,278.0,181.0,0.0,1.0,1936,3.0
1849,1936-05-17,93.0,12.0,2.0,2.0,57.0,1397.0,107.0,0.0,0.0,1936,3.0
1850,1936-05-17,153.0,76.0,5.0,2.0,13.0,278.0,181.0,0.0,1.0,1936,3.0
1851,1936-05-21,29.0,76.0,5.0,4.0,13.0,278.0,181.0,1.0,1.0,1936,3.0
1852,1936-05-24,153.0,29.0,4.0,1.0,13.0,278.0,181.0,0.0,1.0,1936,3.0
1853,1936-05-24,178.0,19.0,1.0,1.0,57.0,163.0,212.0,0.0,0.0,1936,3.0
1854,1936-05-28,64.0,104.0,3.0,4.0,57.0,1619.0,70.0,0.0,2.0,1936,3.0
1855,1936-05-31,86.0,93.0,1.0,2.0,57.0,280.0,99.0,0.0,2.0,1936,3.0
1856,1936-06-14,54.0,177.0,4.0,3.0,81.0,409.0,60.0,0.0,1.0,1936,3.0
1857,1936-06-14,110.0,104.0,1.0,5.0,57.0,769.0,126.0,0.0,2.0,1936,3.0
1858,1936-06-18,139.0,178.0,1.0,2.0,57.0,1207.0,164.0,0.0,2.0,1936,3.0
1859,1936-06-19,59.0,76.0,3.0,1.0,57.0,303.0,65.0,0.0,1.0,1936,0.0
1860,1936-06-21,177.0,178.0,5.0,2.0,57.0,1577.0,211.0,0.0,1.0,1936,3.0
1861,1936-06-30,68.0,54.0,1.0,4.0,81.0,657.0,75.0,0.0,2.0,1936,3.0
1862,1936-06-30,110.0,64.0,2.0,0.0,57.0,769.0,126.0,0.0,1.0,1936,3.0
1863,1936-07-04,133.0,11.0,1.0,7.0,57.0,494.0,157.0,0.0,2.0,1936,4.0
1864,1936-07-05,177.0,139.0,2.0,0.0,81.0,598.0,211.0,0.0,1.0,1936,3.0
1865,1936-07-11,133.0,11.0,0.0,10.0,57.0,1782.0,157.0,0.0,2.0,1936,4.0
1866,1936-07-12,190.0,205.0,3.0,3.0,57.0,707.0,225.0,0.0,0.0,1936,3.0
1867,1936-07-18,133.0,11.0,1.0,4.0,57.0,112.0,157.0,0.0,2.0,1936,4.0
1868,1936-07-26,177.0,139.0,3.0,4.0,57.0,1577.0,211.0,0.0,2.0,1936,3.0
1869,1936-08-09,8.0,198.0,1.0,0.0,57.0,281.0,7.0,0.0,1.0,1936,1.0
1870,1936-08-20,64.0,68.0,2.0,2.0,57.0,1619.0,70.0,0.0,0.0,1936,3.0
1871,1936-08-29,104.0,110.0,2.0,1.0,14.0,1383.0,119.0,0.0,1.0,1936,3.0
1872,1936-08-30,64.0,110.0,2.0,1.0,14.0,1383.0,119.0,1.0,1.0,1936,3.0
1873,1936-08-31,104.0,64.0,2.0,1.0,14.0,1383.0,119.0,0.0,1.0,1936,3.0
1874,1936-09-06,104.0,148.0,3.0,3.0,57.0,1383.0,119.0,0.0,0.0,1936,3.0
1875,1936-09-06,139.0,68.0,0.0,2.0,81.0,1207.0,164.0,0.0,2.0,1936,3.0
1876,1936-09-06,205.0,148.0,9.0,3.0,57.0,185.0,246.0,0.0,1.0,1936,3.0
1877,1936-09-13,148.0,73.0,1.0,1.0,57.0,1778.0,174.0,0.0,0.0,1936,3.0
1878,1936-09-20,139.0,54.0,3.0,3.0,81.0,1207.0,164.0,0.0,0.0,1936,3.0
1879,1936-09-20,198.0,8.0,2.0,1.0,57.0,1075.0,235.0,0.0,1.0,1936,1.0
1880,1936-09-27,52.0,73.0,1.0,2.0,57.0,1324.0,57.0,0.0,2.0,1936,3.0
1881,1936-09-27,68.0,177.0,1.0,2.0,81.0,657.0,75.0,0.0,2.0,1936,3.0
1882,1936-09-27,73.0,111.0,7.0,2.0,57.0,825.0,84.0,0.0,1.0,1936,3.0
1883,1936-09-27,86.0,12.0,5.0,3.0,64.0,280.0,99.0,0.0,1.0,1936,3.0
1884,1936-10-04,54.0,148.0,2.0,1.0,57.0,409.0,60.0,0.0,1.0,1936,3.0
1885,1936-10-04,153.0,86.0,1.0,2.0,57.0,278.0,181.0,0.0,2.0,1936,3.0
1886,1936-10-14,159.0,73.0,2.0,0.0,57.0,592.0,189.0,0.0,1.0,1936,3.0
1887,1936-10-17,152.0,73.0,5.0,2.0,57.0,487.0,105.0,0.0,1.0,1936,3.0
1888,1936-10-17,203.0,61.0,2.0,1.0,17.0,319.0,242.0,0.0,1.0,1936,3.0
1889,1936-10-18,52.0,86.0,5.0,2.0,64.0,1324.0,57.0,0.0,1.0,1936,3.0
1890,1936-10-25,93.0,178.0,4.0,2.0,64.0,1044.0,107.0,0.0,1.0,1936,3.0
1891,1936-10-31,138.0,159.0,1.0,3.0,17.0,184.0,162.0,0.0,2.0,1936,3.0
1892,1936-11-01,131.0,139.0,3.0,3.0,57.0,67.0,152.0,0.0,0.0,1936,3.0
1893,1936-11-08,178.0,12.0,1.0,3.0,64.0,1846.0,212.0,0.0,2.0,1936,3.0
1894,1936-11-15,73.0,93.0,2.0,2.0,57.0,205.0,84.0,0.0,0.0,1936,3.0
1895,1936-11-18,61.0,138.0,3.0,1.0,17.0,1579.0,67.0,0.0,1.0,1936,3.0
1896,1936-12-02,61.0,86.0,6.0,2.0,57.0,930.0,67.0,0.0,1.0,1936,3.0
1897,1936-12-02,159.0,203.0,1.0,2.0,17.0,492.0,189.0,0.0,2.0,1936,3.0
1898,1936-12-06,152.0,86.0,2.0,3.0,57.0,487.0,105.0,0.0,2.0,1936,3.0
1899,1936-12-13,69.0,205.0,1.0,0.0,57.0,1243.0,76.0,0.0,1.0,1936,3.0
1900,1936-12-13,93.0,52.0,2.0,0.0,57.0,577.0,107.0,0.0,1.0,1936,3.0
1901,1936-12-27,27.0,146.0,3.0,2.0,29.0,281.0,7.0,1.0,1.0,1936,1.0
1902,1936-12-30,8.0,39.0,2.0,1.0,29.0,281.0,7.0,0.0,1.0,1936,1.0
1903,1937-01-02,145.0,198.0,4.0,2.0,29.0,281.0,7.0,1.0,1.0,1937,1.0
1904,1937-01-03,27.0,39.0,6.0,4.0,29.0,281.0,7.0,1.0,1.0,1937,1.0
1905,1937-01-04,176.0,82.0,8.0,0.0,57.0,1240.0,154.0,0.0,1.0,1937,1.0
1906,1937-01-05,82.0,188.0,0.0,3.0,57.0,1240.0,154.0,1.0,2.0,1937,1.0
1907,1937-01-06,146.0,198.0,2.0,4.0,29.0,281.0,7.0,1.0,2.0,1937,1.0
1908,1937-01-06,176.0,188.0,1.0,1.0,57.0,1240.0,154.0,0.0,0.0,1937,1.0
1909,1937-01-08,176.0,188.0,3.0,3.0,57.0,1240.0,154.0,0.0,0.0,1937,1.0
1910,1937-01-09,8.0,145.0,6.0,1.0,29.0,281.0,7.0,0.0,1.0,1937,1.0
1911,1937-01-10,39.0,198.0,3.0,0.0,29.0,281.0,7.0,1.0,1.0,1937,1.0
1912,1937-01-10,176.0,188.0,2.0,2.0,57.0,1240.0,154.0,0.0,0.0,1937,1.0
1913,1937-01-11,82.0,188.0,2.0,3.0,57.0,1240.0,154.0,1.0,2.0,1937,1.0
1914,1937-01-13,27.0,145.0,5.0,0.0,29.0,281.0,7.0,1.0,1.0,1937,1.0
1915,1937-01-16,8.0,146.0,1.0,0.0,29.0,281.0,7.0,0.0,1.0,1937,1.0
1916,1937-01-17,39.0,145.0,2.0,3.0,29.0,281.0,7.0,1.0,2.0,1937,1.0
1917,1937-01-19,27.0,198.0,3.0,2.0,29.0,281.0,7.0,1.0,1.0,1937,1.0
1918,1937-01-21,39.0,146.0,2.0,2.0,29.0,281.0,7.0,1.0,0.0,1937,1.0
1919,1937-01-23,8.0,198.0,2.0,3.0,29.0,281.0,7.0,0.0,2.0,1937,1.0
1920,1937-01-24,69.0,12.0,1.0,2.0,57.0,1243.0,76.0,0.0,2.0,1937,3.0
1921,1937-01-24,145.0,146.0,0.0,1.0,29.0,281.0,7.0,1.0,2.0,1937,1.0
1922,1937-01-30,8.0,27.0,1.0,0.0,29.0,281.0,7.0,0.0,1.0,1937,1.0
1923,1937-01-31,73.0,131.0,2.0,2.0,57.0,498.0,84.0,0.0,0.0,1937,3.0
1924,1937-02-01,8.0,27.0,2.0,0.0,29.0,281.0,7.0,0.0,1.0,1937,1.0
1925,1937-02-21,19.0,69.0,3.0,1.0,57.0,274.0,19.0,0.0,1.0,1937,3.0
1926,1937-02-21,52.0,178.0,5.0,3.0,64.0,1324.0,57.0,0.0,1.0,1937,3.0
1927,1937-03-07,131.0,178.0,2.0,1.0,57.0,67.0,152.0,0.0,1.0,1937,3.0
1928,1937-03-17,203.0,138.0,4.0,1.0,17.0,1800.0,242.0,0.0,1.0,1937,3.0
1929,1937-03-21,73.0,69.0,4.0,0.0,57.0,1582.0,84.0,0.0,1.0,1937,3.0
1930,1937-03-21,111.0,73.0,2.0,3.0,57.0,951.0,127.0,0.0,2.0,1937,3.0
1931,1937-04-04,19.0,131.0,2.0,1.0,57.0,81.0,19.0,0.0,1.0,1937,3.0
1932,1937-04-11,178.0,86.0,1.0,5.0,64.0,163.0,212.0,0.0,2.0,1937,3.0
1933,1937-04-17,159.0,61.0,3.0,1.0,17.0,592.0,189.0,0.0,1.0,1937,3.0
1934,1937-04-18,19.0,178.0,1.0,2.0,57.0,274.0,19.0,0.0,2.0,1937,3.0
1935,1937-04-18,153.0,52.0,1.0,1.0,57.0,278.0,181.0,0.0,0.0,1937,3.0
1936,1937-04-25,73.0,19.0,1.0,0.0,57.0,643.0,84.0,0.0,1.0,1937,3.0
1937,1937-04-25,93.0,86.0,2.0,0.0,64.0,1692.0,107.0,0.0,1.0,1937,3.0
1938,1937-05-01,10.0,49.0,1.0,1.0,57.0,1200.0,9.0,0.0,0.0,1937,1.0
1939,1937-05-02,10.0,49.0,1.0,1.0,57.0,1200.0,9.0,0.0,0.0,1937,1.0
1940,1937-05-02,131.0,19.0,1.0,0.0,57.0,1404.0,152.0,0.0,1.0,1937,3.0
1941,1937-05-02,178.0,73.0,0.0,1.0,57.0,1846.0,212.0,0.0,2.0,1937,3.0
1942,1937-05-09,12.0,159.0,1.0,1.0,57.0,1744.0,11.0,0.0,0.0,1937,3.0
